municipality_key,municipality,area,population
08317129,Steinach,33.32,3931
09476183,Marktrodach; M,33.32,3735
08326060,Triberg im Schwarzwald; Stadt,33.33,4651
03251030,Rehden,33.35,2352
08127104,Stimpfach,33.36,3103
09671456,Rohrbrunner Forst,33.36,0
08315052,Hinterzarten,33.37,2608
09675178,Wiesentheid; M,33.37,4870
05334016,Herzogenrath; Stadt,33.38,46290
05962060,Werdohl; Stadt,33.38,17727
09372138,Lam; M,33.38,2641
14522340,Lichtenberg/Erzgeb.,33.39,2677
09179117,Egenhofen,33.4,3506
09187172,Samerberg,33.4,2882
09672140,Oerlenbach,33.42,5020
03158040,Remlingen-Semmenstedt,33.43,2385
03456017,Osterwald,33.44,1205
12066296,Schwarzheide; Stadt,33.44,5495
09176148,Mörnsheim; M,33.45,1591
09375175,Nittendorf; M,33.45,9272
06435009,Freigericht,33.47,14428
13073087,Steinhagen,33.49,2679
14523270,Neuensalz,33.49,2043
09374131,Kohlberg; M,33.52,1217
09777167,Ruderatshofen,33.52,1752
03454028,Langen,33.53,1462
03358010,Gilten,33.54,1231
03458001,Beckeln,33.54,766
09472156,Kirchenpingarten,33.54,1274
03352046,Otterndorf; Stadt,33.55,7443
09376175,Wackersdorf,33.56,5427
08215059,Oberderdingen,33.57,11517
03351017,Langlingen,33.58,2161
14730100,Dreiheide,33.62,2127
10042117,Weiskirchen,33.65,6298
13076097,Milow,33.65,357
06633009,Fuldatal,33.67,12467
09187120,Brannenburg,33.67,6672
09376178,Winklarn; M,33.69,1368
09677186,Steinfeld,33.69,2109
09473175,Weitramsdorf,33.7,5085
08236076,Königsbach-Stein,33.71,10179
13076120,Rom,33.71,813
09275150,Thyrnau,33.73,4220
08436003,Aichstetten,33.74,2884
09777140,Jengen,33.74,2563
13071032,Faulenrost,33.74,646
03352036,Mittelstenahe,33.75,615
13071128,Sarow,33.75,698
03359040,Wischhafen,33.76,3029
08325069,Zimmern ob Rottweil,33.76,6352
07143048,Montabaur; Stadt,33.77,14391
05758020,Kirchlengern,33.78,16111
08235008,Bad Liebenzell; Stadt,33.78,9712
08316011,Emmendingen; Stadt,33.78,28207
09176132,Hitzhofen,33.78,3021
12062289,Lebusa,33.79,791
12072340,Rangsdorf,33.79,11540
09181132,Penzing,33.8,3757
01056050,Wedel; Stadt,33.81,34151
09176166,Wellheim; M,33.81,2768
09571180,Neuendettelsau,33.81,7981
06533010,Löhnberg,33.84,4616
03357035,Oerel,33.85,1860
09577162,Polsingen,33.86,1817
09477138,Marktleugast; M,33.87,3135
14522110,Eppendorf,33.87,3979
12060149,Lunow-Stolzenhagen,33.91,1159
01055024,Kasseedorf,33.92,1457
15084207,Gutenborn,33.92,1723
09177127,Lengdorf,33.94,2728
15084341,Molauer Land,33.94,1024
01059024,Erfde,33.96,1972
09180136,Wallgau,33.96,1520
06439001,Aarbergen,33.97,6327
03358024,Walsrode; Stadt,336.46,30370
09772147,Gersthofen; St,34.01,22847
06532021,Solms; Stadt,34.02,13670
13076046,Göhlen,34.02,559
07340008,Eppenbrunn,34.03,1297
13072032,Gelbensande,34.05,1798
09274156,Niederaichbach,34.06,4090
03358018,Rethem (Aller); Stadt,34.08,2352
09175132,Vaterstetten,34.08,25023
01051137,Nordermeldorf,34.1,587
06532018,Schöffengrund,34.11,6492
03358007,Essel,34.15,1202
03241009,Laatzen; Stadt,34.16,41965
03359018,Freiburg (Elbe); Flecken,34.18,1856
09189115,Engelsberg,34.18,2581
09575163,Simmershofen,34.2,948
13075012,Blankensee,34.2,550
13076103,Neu Kaliß,34.2,1930
08325051,Schiltach; Stadt,34.21,3741
13076037,Eldena,34.21,1137
14523060,Bösenbrunn,34.21,1103
03454049,Spelle,34.22,9931
05382056,Sankt Augustin; Stadt,34.22,55563
09779197,Oettingen i.Bay.; St,34.22,5284
13072085,Rerik; Ostseebad; Stadt,34.22,2166
03353027,Otter,34.24,1771
08415092,Lichtenstein,34.24,9194
09187181,Vogtareuth,34.24,3177
13072019,Broderstorf,34.24,3814
09476180,Teuschnitz; St,34.25,1948
09777145,Lamerdingen,34.25,2183
06440020,Ranstadt,34.26,5217
12064303,Märkische Höhe,34.26,606
09774143,Ichenhausen; St,34.27,9329
03360020,Soltendieck,34.28,1038
08136042,Lorch; Stadt,34.28,10929
09178144,Nandlstadt; M,34.3,5431
10044119,Überherrn,34.31,11393
13073094,Trinwillershagen,34.32,1203
13072079,Plaaz,34.33,742
03157005,Lengede,34.34,13937
09677128,Fellen,34.34,837
12069028,Bensdorf,34.34,1252
09276129,Langdorf,34.35,1824
12061244,Kasel-Golzig,34.35,660
13075156,Karlsburg,34.36,1845
05334036,Würselen; Stadt,34.39,38480
06432023,Weiterstadt; Stadt,34.4,25942
09182116,Gmund a.Tegernsee,34.42,6108
06431005,Bürstadt; Stadt,34.46,16430
08226081,Schönbrunn,34.47,2894
14522320,Leubsdorf,34.47,3273
14523340,Reichenbach im Vogtland; Stadt,34.47,19992
03459020,Hagen am Teutoburger Wald,34.49,13471
09375165,Lappersdorf; M,34.5,13286
06634013,Malsfeld,34.52,3870
09178157,Zolling,34.53,4944
08415050,Metzingen; Stadt,34.55,22084
14627070,Hirschstein,34.57,1968
03360014,Natendorf,34.59,724
09273125,Hausen,34.59,2190
03357001,Ahausen,34.62,1920
08337090,Rickenbach,34.65,3916
09475175,Stammbach; M,34.67,2334
13076038,Friedrichsruhe,34.67,908
09376141,Maxhütte-Haidhof; St,34.69,12027
09473166,Sonnefeld,34.69,4576
13072067,Lohmen,34.69,799
13073085,Semlow,34.69,693
13075061,Klein Bünzow,34.69,676
01054014,Bordelum,34.71,2001
09371119,Edelsfeld,34.71,1987
08128039,Freudenberg; Stadt,34.76,3737
05382004,Alfter,34.77,23521
09679176,Reichenberg; M,34.79,4191
09274174,Postau,34.8,1663
09181122,Geltendorf,34.82,5788
05382032,Meckenheim; Stadt,34.84,24693
08226032,Hockenheim; Stadt,34.84,21620
09188132,Seefeld,34.85,7518
13071056,Groß Plasten,34.86,1052
14628140,Gohrisch,34.87,1783
07132117,Wissen; Stadt,34.88,8302
09187126,Eiselfing,34.89,3235
14729070,Brandis; Stadt,34.89,9646
09672121,Elfershausen; M,34.9,2811
03353030,Salzhausen,34.91,4865
09671457,Rothenbucher Forst,34.91,0
08215047,Marxzell,34.92,4949
09372170,Walderbach,34.92,2306
12073261,Grünow,34.92,959
09678138,Grettstadt,34.93,4300
09780127,Missen-Wilhams,34.95,1482
13071034,Fincken,34.95,522
03151011,Hankensbüttel,34.96,4539
09174115,Dachau; GKSt,34.96,47738
12064061,Bliesdorf,34.97,1321
13075093,Mönkebude,34.99,774
12072312,Nuthe-Urstromtal,341.3,6578
13075121,Rubkow,35.03,610
13076033,Dobin am See,35.03,1998
14729340,Parthenstein,35.05,3553
03251026,Martfeld,35.06,2817
12062240,Hohenleipisch,35.06,1930
14729400,Trebsen/Mulde; Stadt,35.06,3777
09376133,Guteneck,35.07,824
09178130,Hallbergmoos,35.09,11337
08437005,Beuron,35.1,655
09371135,Königstein; M,35.13,1740
09374117,Eschenbach i.d.OPf.; St,35.13,4331
13071112,Nossendorf,35.13,657
06532017,Mittenaar,35.14,4704
12071386,Teichland/Gatojce,35.17,1098
13075036,Görmin,35.2,891
06635005,Bromskirchen,35.22,1917
07331003,Alzey; Stadt,35.22,19082
08127059,Michelfeld,35.22,3837
05566036,Laer,35.26,6668
12071032,Burg (Spreewald)/Bórkowy (Błota),35.26,4248
14627170,Niederau,35.26,4132
09172122,Laufen; St,35.28,7373
01054043,Hattstedtermarsch,35.29,273
01062001,Ahrensburg; Stadt,35.29,34201
06439011,Niedernhausen,35.29,14738
14522520,Sayda; Stadt,35.3,1690
13075038,Grambow,35.31,838
12060034,Breydin,35.32,803
03454058,Werpeloh,35.33,1106
13074047,Lübow,35.35,1584
03456019,Ringe,35.36,1973
03356004,Holste,35.37,1399
06532002,Bischoffen,35.37,3284
15087440,Wallhausen,35.37,2398
09187159,Pfaffing,35.39,4214
13075120,Rubenow,35.4,782
14626570,Vierkirchen,35.41,1649
05754052,Werther (Westf.); Stadt,35.42,11108
13073092,Trent,35.42,667
09186137,Manching; M,35.43,12829
06437010,Lützelbach,35.44,6831
08119087,Aspach,35.45,8253
03154019,Schöningen; Stadt,35.47,11121
12073565,Tantow,35.47,766
13071007,Basedow,35.47,675
08316017,Herbolzheim; Stadt,35.48,11156
09180129,Saulgrub,35.48,1682
09479135,Marktleuthen; St,35.48,2954
09573115,Großhabersdorf,35.49,4388
06434009,Schmitten im Taunus,35.51,9478
06631020,Petersberg,35.51,16069
09377133,Kulmain,35.51,2293
12071074,Felixsee/Feliksowy Jazor,35.52,1842
16068042,Rastenberg; Stadt,35.52,2497
13075070,Kruckow,35.54,663
08125111,Hardthausen am Kocher,35.56,4253
03454052,Sustrum,35.58,1374
08337027,Dachsberg (Südschwarzwald),35.6,1408
13075115,Rollwitz,35.6,913
16073005,Bad Blankenburg; Stadt,35.62,6075
09172116,Berchtesgaden; M,35.63,7624
09177116,Eitting,35.63,2978
09476146,Küps; M,35.63,7711
08337116,Wehr; Stadt,35.64,13090
08337118,Weilheim,35.65,3096
09188141,Tutzing,35.65,9939
09674221,Zeil a.Main; St,35.67,5621
08315006,Bad Krozingen; Stadt,35.69,21029
09471172,Pommersfelden,35.7,3044
09662000,Schweinfurt,35.7,53585
09677157,Marktheidenfeld; St,35.7,11292
03254003,Algermissen,35.71,7989
01059186,Steinbergkirche,35.72,2763
01054166,Emmelsbüll-Horsbüll,35.73,885
03357003,Anderlingen,35.75,844
06632010,Hohenroda,35.75,3084
08425084,Nellingen,35.77,2058
12064205,Heckelberg-Brunow,35.77,711
09189120,Grassau; M,35.78,7115
05382044,Niederkassel; Stadt,35.79,38694
07138044,Neustadt (Wied),35.81,6544
12061061,Byhleguhre-Byhlen/Beła Góra-Bělin,35.81,753
14730250,Rackwitz,35.85,5412
09671143,Mömbris; M,35.86,11507
14625010,Arnsdorf,35.87,4900
09271146,Plattling; St,35.9,13001
14626390,Oderwitz,35.91,4866
05358020,Inden,35.92,7418
13073032,Grammendorf,35.92,543
08315095,St. Peter,35.93,2679
16073046,Lehesten; Stadt,35.94,1596
05562014,Gladbeck; Stadt,35.96,75343
15084125,Eckartsberga; Stadt,35.97,2302
08235055,Oberreichenbach,35.98,2931
15091145,Jessen (Elster); Stadt,352.25,14150
03352062,Geestland; Stadt,356.56,31304
03241012,Neustadt am Rübenberge; Stadt,358.96,44796
01054109,Risum-Lindholm,36.03,3868
03352051,Steinau,36.05,792
03355034,Soderstorf,36.05,1478
09174118,Erdweg,36.06,6199
03454048,Spahnharrenstätte,36.07,1557
08317041,Hausach; Stadt,36.07,5737
16069061,Masserberg,36.07,2132
10043112,Illingen,36.09,15982
09272121,Grainet,36.11,2464
09376164,Schwarzhofen; M,36.11,1413
05362012,Brühl; Stadt,36.12,43998
06434007,Neu-Anspach; Stadt,36.12,14439
08336103,Zell im Wiesental; Stadt,36.12,6289
12060176,Oderberg; Stadt,36.12,2117
09277144,Schönau,36.13,1958
03357015,Fintel,36.14,2855
09277133,Massing; M,36.14,4132
03354011,Jameln,36.15,1079
09476175,Steinbach a.Wald,36.15,3023
15088020,Bad Dürrenberg; Solestadt,36.15,11389
12061470,Spreewaldheide/Błośańska Góla,36.16,451
09375171,Mötzing,36.17,1357
09472131,Eckersdorf,36.17,5062
15089165,Güsten; Stadt,36.17,4023
09777121,Buchloe; St,36.18,13668
03255008,Delligsen; Flecken,36.21,7681
09679122,Bütthard; M,36.26,1291
01059184,Oeversee,36.27,3473
05758028,Rödinghausen,36.27,9712
08136046,Neuler,36.27,3206
01060067,Pronstorf,36.31,1626
09175137,Steinhöring,36.31,4066
09180122,Krün,36.31,1950
09777118,Bidingen,36.31,1822
13071100,Möllenbeck,36.32,722
13074035,Insel Poel; Ostseebad,36.34,2467
14626440,Quitzdorf am See,36.34,1233
03459018,Gehrde,36.36,2574
09673172,Sulzdorf a.d.Lederhecke,36.36,1099
09374168,Windischeschenbach; St,36.37,4930
14524140,Langenbernsdorf,36.37,3536
09778165,Legau; M,36.38,3366
09775129,Illertissen; St,36.39,17843
03461006,Lemwerder,36.4,7047
08317146,Zell am Harmersbach; Stadt,36.41,8134
09679180,Rimpar; M,36.41,7735
01054135,Tetenbüll,36.42,611
16073028,Gräfenthal; Stadt,36.42,1878
14521035,Aue-Bad Schlema; Stadt,36.43,19834
14521130,Crottendorf,36.43,3954
13071174,Schloen-Dratow,36.45,872
14626310,Mittelherwigsdorf,36.45,3533
03154009,Groß Twülpstedt,36.46,2756
14628040,Bahretal,36.46,2120
03459004,Bad Iburg; Stadt,36.47,10559
08215084,Ubstadt-Weiher,36.49,13143
06439014,Schlangenbad,36.51,6482
08437124,Herdwangen-Schönach,36.51,3495
13072023,Dahmen,36.51,456
03357007,Breddorf,36.52,1037
09171125,Neuötting; St,36.6,8817
06634021,Schrecksbach,36.61,2949
08437053,Hohentengen,36.61,4236
16063092,Wutha-Farnroda,36.61,6271
09188113,Berg,36.63,8326
01055002,Altenkrempe,36.64,1134
14523330,Pöhl,36.64,2463
03351015,Hohne,36.65,1695
09571114,Aurach,36.66,3054
06439016,Waldems,36.68,5102
08215089,Walzbachtal,36.68,9853
09475169,Schwarzenbach a.Wald; St,36.7,4356
14524090,Hartenstein; Stadt,36.7,4474
08326055,Schonach im Schwarzwald,36.71,3992
15085287,Selke-Aue,36.71,1381
08435047,Owingen,36.73,4507
09187148,Kiefersfelden,36.74,6768
09572164,Weisendorf; M,36.75,6671
01057057,Plön; Stadt,36.76,8943
12064365,Neutrebbin,36.76,1376
13076160,Ziegendorf,36.78,629
09477164,Wonsees; M,36.79,1169
16076079,Weida; Stadt,36.8,8173
09374123,Georgenberg,36.81,1309
13074076,Selmsdorf,36.81,3219
03151005,Brome; Flecken,36.83,3281
07333502,Rockenhausen; Stadt,36.83,5315
09277117,Egglham,36.84,2349
09278184,Sankt Englmar,36.86,1904
09772121,Biberbach; M,36.86,3549
16067019,Friedrichroda; Stadt,36.87,7115
09186147,Reichertshofen; M,36.89,8370
09273159,Painten; M,36.89,2291
09189113,Bergen,36.9,4916
09673114,Bad Neustadt a.d.Saale; St,36.9,15277
03357031,Kirchwalsede,36.91,1178
14730120,Elsnig,36.91,1391
01054022,Dagebüll,36.92,891
01058171,Westensee,36.92,1545
05766048,Leopoldshöhe,36.93,16413
08316020,Kenzingen; Stadt,36.93,10614
14730210,Naundorf,36.93,2202
15087220,Hettstedt; Stadt,36.93,13623
08225115,Schefflenz,36.96,3861
09677120,Bischbrunn,36.96,1803
09373146,Mühlhausen,36.98,5104
08437008,Bingen,37.01,2728
09274146,Kumhausen,37.04,5546
09475156,Naila; St,37.04,7580
06631004,Ebersburg,37.05,4647
07235501,Welschbillig,37.07,2610
09576128,Kammerstein,37.08,3071
09184452,Forstenrieder Park,37.09,0
09375205,Thalmassing,37.11,3506
16069058,Auengrund,37.11,2848
03359035,Oederquart,37.13,1046
09274126,Ergolding; M,37.16,12957
09275128,Hutthurm; M,37.2,6228
08235065,Schömberg,37.21,8068
09163000,Rosenheim,37.22,63508
12066272,Ruhland; Stadt,37.22,3767
05378016,Leichlingen (Rheinland); Blütenstadt,37.26,27868
14625170,Großharthau,37.28,2896
09674111,Aidhausen,37.3,1648
14625560,Sohland a. d. Spree,37.3,6501
12068501,Zernitz-Lohm,37.31,897
09178120,Eching,37.32,14130
09374164,Waidhaus; M,37.32,2188
05562020,Herten; Stadt,37.33,61910
13075085,Luckow,37.33,565
08315133,Vogtsburg im Kaiserstuhl; Stadt,37.36,6164
14628230,Liebstadt; Stadt,37.36,1271
15090270,Iden,37.36,761
09471122,Burgwindheim; M,37.38,1297
15088265,Obhausen,37.38,2225
05162016,Kaarst; Stadt,37.39,43661
14730180,Löbnitz,37.39,2100
01054103,Pellworm,37.45,1228
09773139,Höchstädt a.d.Donau; St,37.45,6860
08336078,Schliengen,37.46,5827
13072059,Kuchelmiß,37.46,629
06532005,Dietzhölztal,37.47,5518
13076072,Kobrow,37.47,408
09771144,Kühbach; M,37.5,4288
14625220,Haselbachtal,37.5,3928
08337049,Herrischried,37.51,2706
09277148,Tann; M,37.54,3994
03454055,Vrees,37.55,1830
16074039,Heideland,37.56,1742
06636004,Großalmerode; Stadt,37.59,6289
09472119,Bindlach,37.6,7344
12069019,Beetzseeheide,37.6,700
07141075,Lahnstein; Stadt,37.62,18111
06632017,Ronshausen,37.63,2363
09178123,Fahrenzhausen,37.64,5064
09676111,Altenbuch,37.64,1250
09774122,Burtenbach; M,37.64,3462
06440006,Echzell,37.65,5768
06440018,Ober-Mörlen,37.65,5781
06533019,Weinbach,37.67,4275
07339005,Bingen am Rhein; Stadt,37.68,25757
05566048,Lotte,37.69,14109
09189114,Chieming,37.73,5084
08426045,Ertingen,37.74,5360
08317085,Nordrach,37.75,1847
08315131,Ehrenkirchen,37.76,7631
09372169,Wald,37.79,3018
09189119,Grabenstätt,37.81,4429
12070300,Pirow,37.81,422
13075049,Heringsdorf; Ostseebad,37.81,8387
03241014,Ronnenberg; Stadt,37.82,24239
09474132,Gräfenberg; St,37.83,4223
14522120,Erlau,37.83,3133
08426135,Gutenzell-Hürbel,37.86,1860
09173113,Benediktbeuern,37.87,3686
09276113,Arnbruck,37.87,1968
05374004,Bergneustadt; Stadt,37.89,18416
09774162,Neuburg a.d.Kammel; M,37.9,3142
13076001,Alt Krenzlin,37.9,746
01059079,Silberstedt,37.91,2401
05358040,Merzenich,37.92,10149
09672112,Bad Bocklet; M,37.92,4645
03151019,Obernholz,37.93,829
08127062,Oberrot,37.94,3556
08136035,Jagstzell,37.95,2325
09184114,Brunnthal,37.95,5503
09187167,Riedering,37.95,5541
08119084,Welzheim; Stadt,37.99,11219
03153504,Harz (Landkreis Goslar); gemfr. Gebiet,372.39,0
12073572,Templin; Stadt,379.58,15540
08215096,Karlsbad,38.01,15944
09274112,Aham,38.01,1902
08317005,Appenweier,38.02,10214
12071401,Turnow-Preilack/Turnow-Pśiłuk,38.02,1110
05978008,Bönen,38.04,18169
03454029,Lathen,38.05,6902
12061020,Bestensee,38.05,8752
12064190,Gusow-Platkow,38.05,1353
09180124,Murnau a.Staffelsee; M,38.06,12128
05962056,Schalksmühle,38.09,10227
08126028,Forchtenberg; Stadt,38.09,5241
08436083,Wilhelmsdorf,38.09,5001
09676123,Eschau; M,38.11,3883
14625600,Wachau,38.11,4265
03360022,Stoetze,38.15,569
09577163,Raitenbuch,38.17,1207
03360009,Gerdau,38.23,1414
09376170,Teublitz; St,38.23,7678
09472116,Bad Berneck i.Fichtelgebirge; St,38.26,4418
06633003,Baunatal; Stadt,38.27,27906
15081440,Rohrberg,38.27,1040
09376163,Schwarzenfeld; M,38.28,6350
13072095,Schwaan; Stadt,38.28,5037
09186151,Scheyern,38.29,4850
03461002,Brake (Unterweser); Stadt,38.3,14884
05754024,Langenberg,38.31,8695
09277152,Wittibreut,38.32,1978
06434012,Wehrheim,38.34,9308
09571130,Colmberg; M,38.34,2124
01057007,Blekendorf,38.35,1666
08317150,Schwanau,38.35,7205
09278192,Straßkirchen,38.39,3345
12071052,Drachhausen/Hochoza,38.4,779
06431007,Fürth,38.41,10587
09779181,Mertingen,38.41,4030
13075142,Weitenhagen,38.42,2015
03351016,Lachendorf,38.43,6524
03361002,Blender,38.44,2909
08125039,Gundelsheim; Stadt,38.44,7516
08136082,Westhausen,38.45,6124
09571225,Windelsbach,38.47,1049
09185140,Karlskron,38.52,5004
09372158,Schorndorf,38.54,2956
12066041,Bronkow,38.54,562
08116077,Filderstadt; Stadt,38.55,45814
09173124,Gaißach,38.55,3120
16063066,Ruhla; Stadt,38.55,5352
03256031,Stöckse,38.57,1231
09671160,Dammbach,38.57,1906
13074016,Damshagen,38.57,1356
07138003,Asbach,38.58,7531
06531003,Buseck,38.61,13062
15089043,Börde-Hakel,38.63,3045
08437044,Herbertingen,38.65,4783
05562028,Oer-Erkenschwick; Stadt,38.66,31395
09374133,Luhe-Wildenau; M,38.66,3458
06634016,Neuental,38.67,3000
06633006,Bad Emstal,38.68,5904
15083355,Kroppenstedt; Stadt,38.69,1395
03353032,Stelle,38.76,11402
09274153,Neufahrn i.NB,38.76,4385
09674121,Burgpreppach; M,38.76,1367
05378028,Rösrath; Stadt,38.8,28712
12062453,Schönborn,38.83,1490
01058137,Rieseby,38.85,2822
13075009,Bentzin,38.87,843
09279124,Loiching,38.89,3735
03353018,Heidenau,38.9,2304
09475113,Berg,38.9,2008
13076162,Zölkow,38.91,752
14729250,Machern,38.93,6760
01060068,Rickling,38.94,3183
01058049,Emkendorf,38.96,1356
08315020,Buchenbach,38.98,3125
14521590,Stollberg/Erzgeb.; Stadt,38.99,11166
09777166,Roßhaupten,39.01,2228
15090435,Rochau,39.01,988
09176161,Stammham,39.02,4141
05334024,Roetgen; Tor zur Eifel,39.03,8658
03151016,Meine,39.04,8630
08115003,Böblingen; Stadt,39.04,50470
12061352,Neu Zauche/Nowa Niwa,39.04,1070
09772151,Großaitingen,39.05,5306
09577148,Langenaltheim,39.06,2282
13075137,Usedom; Stadt,39.06,1741
13076111,Picher,39.09,625
09172130,Saaldorf-Surheim,39.1,5571
01055038,Schönwalde am Bungsberg,39.12,2558
09678168,Poppenhausen,39.12,4450
13072053,Klein Belitz,39.14,836
13074043,Krembz,39.16,881
14627250,Schönfeld,39.16,1843
13072009,Baumgarten,39.18,815
09574117,Burgthann,39.19,11614
09772207,Thierhaupten; M,39.19,4083
06636014,Wehretal,39.2,4981
03458015,Winkelsett,39.24,511
09377117,Falkenberg; M,39.26,932
12069541,Roskow,39.26,1165
01058127,Owschlag,39.31,3724
09575146,Markt Nordheim; M,39.31,1143
09374128,Kirchendemenreuth,39.32,884
12069089,Buckautal,39.32,488
03459001,Alfhausen,39.33,4108
15086005,Biederitz,39.36,8616
08119061,Rudersberg,39.37,11330
08336050,Lörrach; Stadt,39.37,49318
08119008,Backnang; Stadt,39.38,37460
09377141,Mitterteich; St,39.38,6533
16077023,Langenleuba-Niederhain,39.43,1732
06634027,Bad Zwesten,39.45,3823
09778134,Eppishausen,39.45,1934
01060039,Henstedt-Ulzburg,39.46,28182
14625370,Neukirch,39.47,1586
09271116,Bernried,39.48,4764
08436085,Wolfegg,39.5,3901
09178137,Kranzberg,39.5,4203
03154027,Söllingen,39.51,1620
06535019,Wartenberg,39.54,3867
14521500,Raschau-Markersbach,39.55,4895
09277118,Ering,39.56,1818
14524130,Kirchberg; Stadt,39.56,8093
12071408,Welzow/Wjelcej; Stadt,39.57,3274
09471174,Rattelsdorf; M,39.59,4585
14523230,Mühlental,39.59,1259
16067087,Nesse-Apfelstädt,39.59,5933
06440007,Florstadt; Stadt,39.6,8798
09274145,Kröning,39.6,2071
13074023,Glasin,39.6,802
03256012,Heemsen,39.61,1705
06636007,Meinhard,39.62,4548
12063202,Mühlenberge,39.62,742
13071068,Ivenack,39.63,810
06632006,Friedewald,39.64,2457
09575156,Obernzenn; M,39.67,2567
12070153,Halenbeck-Rohlsdorf,39.67,523
01059113,Glücksburg (Ostsee); Stadt,39.68,6326
01055033,Oldenburg in Holstein; Stadt,39.69,9881
08337002,Albbruck,39.7,7495
14729300,Naunhof; Stadt,39.71,8735
09176165,Walting,39.72,2331
03158027,Schöppenstedt; Stadt,39.73,5577
03352002,Armstorf,39.73,682
09181121,Fuchstal,39.74,4083
07132063,Kirchen (Sieg); Stadt,39.76,8380
09477156,Stadtsteinach; St,39.8,3118
05970036,Neunkirchen,39.81,12994
09187113,Amerang,39.81,3649
08117015,Donzdorf; Stadt,39.82,10795
10046112,Marpingen,39.83,9962
16066064,Schwallungen,39.83,2223
06534003,Bad Endbach,39.85,7895
09273113,Aiglsbach,39.85,1836
13072020,Bützow; Stadt,39.85,7970
01062076,Tangstedt,39.86,6479
14524020,Callenberg,39.86,4898
05378020,Odenthal,39.87,15063
07337501,Annweiler am Trifels; Stadt,39.87,7099
03360011,Himbergen,39.88,1690
08315016,Breitnau,39.9,1755
09271149,Schöllnach; M,39.9,4845
09475161,Regnitzlosau,39.9,2252
06632020,Wildeck,39.93,4955
07332025,Haßloch,39.95,20215
09374166,Weiherhammer,39.95,3824
09177130,Moosinning,39.96,6054
07134025,Fischbach,4.01,884
07143250,Kroppach,4.01,691
08117002,Aichelberg,4.01,1331
09679128,Erlabrunn,4.01,1803
16074047,Kleinebersdorf,4.01,180
01054033,Friedrichstadt; Stadt,4.02,2593
07135064,Moritzheim,4.02,134
07141063,Hunzel,4.02,253
07141107,Oelsberg,4.02,544
07141096,Niedertiefenbach,4.02,178
07143222,Fehl-Ritzhausen,4.02,753
07143273,Niederahr,4.02,816
07231018,Deuselbach,4.02,256
07231203,Büdlich,4.02,218
07336034,Haschbach am Remigiusberg,4.02,655
16061075,Pfaffschwende,4.02,303
16074049,Laasdorf,4.02,531
16074089,Seitenroda,4.02,198
07336032,Gries,4.03,1075
08315051,Heuweiler,4.03,1152
16074101,Tissa,4.03,122
07140118,Pleizenhausen,4.04,297
07141014,Birlenbach,4.04,1555
07143302,Waigandshain,4.04,214
07233031,Hörscheid,4.04,127
16071095,Wiegendorf,4.04,334
